"仪器信息控制器"
"设备名称","LiquiSonic Lab"
"编号",36916
"固件版本 V110.",40.354

"仪器信息传感器"
"固件版本 V210.",10.169
"编号",50627
"错误号",0x11030000

"温度T1",20.249
"温度T2",20.194

"产品名称","氯化钾在水中"
"数据组号","38.005"



日期和时间 ,浓度                 - 传感器 1 (50627),第二物理量 - 传感器 1 (50627),温度 - 传感器 1 (50627),声速 - 传感器 1 (50627),错误号 - 传感器 1 (50627),温度T1 - 传感器 1 (50627),温度T2 - 传感器 1 (50627),渡越时间 - 传感器 1 (50627),标准方差 - 传感器 1 (50627),dv/dt - 传感器 1 (50627),dT/dt - 传感器 1 (50627),Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,Unused,
2025-01-02 17:02:00,2.10,0.00,23.60,1508.00,0x00000000,23.616,23.569,7387.8,0.349,0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:02:30,2.10,0.00,23.60,1507.89,0x00000000,23.612,23.561,7388.3,0.327,-2.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:03:00,2.10,0.00,23.60,1507.90,0x00000000,23.607,23.558,7388.3,0.391,-2.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:03:30,2.10,0.00,23.59,1507.88,0x00000000,23.604,23.553,7388.3,0.400,-2.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:04:00,2.10,0.00,23.59,1507.86,0x00000000,23.599,23.548,7388.4,0.494,-2.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:04:30,2.10,0.00,23.58,1507.86,0x00000000,23.592,23.544,7388.4,0.393,-2.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:05:00,2.10,0.00,23.58,1507.86,0x00000000,23.588,23.538,7388.4,0.390,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:05:30,2.10,0.00,23.57,1507.85,0x00000000,23.583,23.534,7388.5,0.494,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:06:00,2.10,0.00,23.57,1507.83,0x00000000,23.579,23.527,7388.5,0.583,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:06:30,2.10,0.00,23.56,1507.82,0x00000000,23.574,23.523,7388.5,0.488,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:07:00,2.10,0.00,23.56,1507.80,0x00000000,23.569,23.519,7388.6,0.512,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:07:30,2.10,0.00,23.55,1507.78,0x00000000,23.561,23.513,7388.7,0.510,-2.1,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:08:00,2.10,0.00,23.55,1507.78,0x00000000,23.559,23.509,7388.7,0.515,-1.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:08:30,2.10,0.00,23.54,1507.75,0x00000000,23.553,23.503,7388.8,0.417,-2.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:09:00,2.10,0.00,23.53,1507.77,0x00000000,23.547,23.500,7388.7,0.345,-1.1,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:09:30,2.10,0.00,23.53,1507.73,0x00000000,23.545,23.494,7388.9,0.453,-1.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:10:00,2.10,0.00,23.53,1507.74,0x00000000,23.538,23.489,7388.9,0.547,-1.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:10:30,2.10,0.00,23.52,1507.72,0x00000000,23.535,23.485,7389.0,0.456,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:11:00,2.10,0.00,23.52,1507.71,0x00000000,23.530,23.482,7389.0,0.543,-1.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:11:30,2.10,0.00,23.51,1507.64,0x00000000,23.523,23.474,7389.3,0.412,-3.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:12:00,2.10,0.00,23.51,1507.69,0x00000000,23.518,23.470,7389.1,0.443,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:12:30,2.10,0.00,23.50,1507.66,0x00000000,23.513,23.464,7389.2,0.537,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:13:00,2.10,0.00,23.50,1507.63,0x00000000,23.509,23.459,7389.3,0.394,-2.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:13:30,2.10,0.00,23.49,1507.61,0x00000000,23.502,23.452,7389.4,0.400,-2.4,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:14:00,2.10,0.00,23.49,1507.61,0x00000000,23.500,23.450,7389.4,0.614,-1.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:14:30,2.10,0.00,23.48,1507.62,0x00000000,23.495,23.443,7389.3,0.448,-1.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:15:00,2.10,0.00,23.48,1507.60,0x00000000,23.492,23.442,7389.4,0.471,-1.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:15:30,2.10,0.00,23.48,1507.62,0x00000000,23.490,23.434,7389.3,0.381,-0.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:16:00,2.10,0.00,23.47,1507.58,0x00000000,23.480,23.431,7389.5,0.420,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:16:30,2.10,0.00,23.46,1507.59,0x00000000,23.477,23.426,7389.5,0.453,-0.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:17:00,2.10,0.00,23.46,1507.56,0x00000000,23.472,23.421,7389.5,0.439,-1.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:17:30,2.10,0.00,23.46,1507.52,0x00000000,23.468,23.417,7389.7,0.435,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:18:00,2.10,0.00,23.45,1507.51,0x00000000,23.459,23.411,7389.8,0.468,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:18:30,2.10,0.00,23.44,1507.51,0x00000000,23.456,23.408,7389.8,0.452,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:19:00,2.10,0.00,23.44,1507.48,0x00000000,23.448,23.398,7389.9,0.474,-2.2,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:19:30,2.10,0.00,23.44,1507.50,0x00000000,23.448,23.397,7389.8,0.353,-1.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:20:00,2.10,0.00,23.44,1507.49,0x00000000,23.448,23.404,7389.9,0.447,-1.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:20:30,2.10,0.00,23.43,1507.44,0x00000000,23.437,23.387,7390.0,0.426,-2.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:21:00,2.10,0.00,23.42,1507.43,0x00000000,23.430,23.388,7390.1,0.427,-2.2,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:21:30,2.10,0.00,23.42,1507.45,0x00000000,23.430,23.377,7390.0,0.409,-1.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:22:00,2.10,0.00,23.41,1507.40,0x00000000,23.422,23.372,7390.2,0.470,-2.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:22:30,2.10,0.00,23.41,1507.46,0x00000000,23.418,23.370,7390.0,0.505,0.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:23:00,2.10,0.00,23.40,1507.39,0x00000000,23.414,23.363,7390.2,0.497,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:23:30,2.10,0.00,23.40,1507.37,0x00000000,23.409,23.358,7390.3,0.473,-2.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:24:00,2.10,0.00,23.39,1507.35,0x00000000,23.405,23.356,7390.4,0.411,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:24:30,2.10,0.00,23.39,1507.41,0x00000000,23.398,23.349,7390.1,0.395,0.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:25:00,2.10,0.00,23.38,1507.35,0x00000000,23.396,23.347,7390.4,0.440,-1.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:25:30,2.10,0.00,23.38,1507.32,0x00000000,23.391,23.339,7390.5,0.536,-2.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:26:00,2.10,0.00,23.37,1507.34,0x00000000,23.386,23.336,7390.4,0.425,-1.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:26:30,2.10,0.00,23.37,1507.31,0x00000000,23.379,23.329,7390.5,0.531,-1.4,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:27:00,2.10,0.00,23.36,1507.28,0x00000000,23.376,23.325,7390.7,0.439,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:27:30,2.10,0.00,23.36,1507.30,0x00000000,23.370,23.322,7390.6,0.495,-1.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:28:00,2.10,0.00,23.36,1507.29,0x00000000,23.368,23.320,7390.6,0.429,-0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:28:30,2.10,0.00,23.35,1507.26,0x00000000,23.363,23.311,7390.7,0.520,-1.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:29:00,2.10,0.00,23.35,1507.23,0x00000000,23.361,23.310,7390.9,0.493,-2.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:29:30,2.10,0.00,23.34,1507.23,0x00000000,23.354,23.305,7390.9,0.398,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:30:00,2.10,0.00,23.34,1507.21,0x00000000,23.349,23.296,7390.9,0.462,-1.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:30:30,2.10,0.00,23.33,1507.19,0x00000000,23.342,23.294,7391.0,0.396,-2.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:31:00,2.10,0.00,23.33,1507.18,0x00000000,23.341,23.287,7391.1,0.482,-2.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:31:30,2.10,0.00,23.33,1507.19,0x00000000,23.337,23.285,7391.0,0.383,-1.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:32:00,2.10,0.00,23.32,1507.19,0x00000000,23.335,23.283,7391.0,0.522,-1.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:32:30,2.10,0.00,23.31,1507.14,0x00000000,23.325,23.274,7391.2,0.454,-2.2,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:33:00,2.10,0.00,23.31,1507.17,0x00000000,23.320,23.273,7391.1,0.519,-0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:33:30,2.10,0.00,23.31,1507.14,0x00000000,23.318,23.268,7391.2,0.465,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:34:00,2.10,0.00,23.30,1507.13,0x00000000,23.314,23.269,7391.2,0.509,-1.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:34:30,2.10,0.00,23.30,1507.17,0x00000000,23.308,23.259,7391.1,0.427,0.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:35:00,2.11,0.00,23.29,1507.08,0x00000000,23.305,23.253,7391.4,0.530,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:35:30,2.10,0.00,23.29,1507.08,0x00000000,23.298,23.247,7391.5,0.492,-1.8,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:36:00,2.10,0.00,23.28,1507.06,0x00000000,23.295,23.246,7391.5,0.436,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:36:30,2.11,0.00,23.28,1507.03,0x00000000,23.289,23.241,7391.7,0.506,-2.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:37:00,2.11,0.00,23.27,1507.02,0x00000000,23.286,23.236,7391.7,0.420,-2.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:37:30,2.11,0.00,23.27,1507.05,0x00000000,23.281,23.233,7391.6,0.384,-1.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:38:00,2.10,0.00,23.26,1507.03,0x00000000,23.276,23.227,7391.7,0.470,-1.5,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:38:30,2.10,0.00,23.26,1507.02,0x00000000,23.273,23.222,7391.7,0.471,-1.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:39:00,2.11,0.00,23.25,1506.96,0x00000000,23.266,23.219,7391.9,0.434,-2.7,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:39:30,2.11,0.00,23.25,1506.98,0x00000000,23.262,23.212,7391.9,0.308,-2.0,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:40:00,2.10,0.00,23.25,1506.96,0x00000000,23.259,23.210,7391.9,0.503,-1.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:40:30,2.10,0.00,23.24,1507.00,0x00000000,23.255,23.205,7391.8,0.403,-0.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:41:00,2.10,0.00,23.24,1506.95,0x00000000,23.248,23.198,7392.0,0.436,-1.6,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:41:30,2.10,0.00,23.23,1506.94,0x00000000,23.246,23.197,7392.0,0.482,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:42:00,2.11,0.00,23.23,1506.94,0x00000000,23.243,23.192,7392.0,0.448,-1.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:42:30,2.10,0.00,23.23,1506.88,0x00000000,23.237,23.186,7392.2,0.513,-2.7,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:43:00,2.11,0.00,23.22,1506.91,0x00000000,23.233,23.184,7392.1,0.450,-1.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:43:30,2.10,0.00,23.22,1506.88,0x00000000,23.228,23.177,7392.3,0.564,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:44:00,2.10,0.00,23.21,1506.91,0x00000000,23.223,23.175,7392.1,0.501,-0.9,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:44:30,2.11,0.00,23.21,1506.89,0x00000000,23.217,23.171,7392.2,0.403,-1.1,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:45:00,2.11,0.00,23.21,1506.84,0x00000000,23.218,23.169,7392.4,0.411,-2.4,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:45:30,2.10,0.00,23.20,1506.87,0x00000000,23.210,23.162,7392.3,0.439,-0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:46:00,2.11,0.00,23.20,1506.82,0x00000000,23.208,23.158,7392.5,0.513,-1.9,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:46:30,2.11,0.00,23.19,1506.83,0x00000000,23.203,23.155,7392.4,0.570,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:47:00,2.10,0.00,23.18,1506.79,0x00000000,23.195,23.148,7392.6,0.433,-2.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:47:30,2.10,0.00,23.18,1506.80,0x00000000,23.194,23.144,7392.6,0.474,-1.6,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:48:00,2.11,0.00,23.18,1506.81,0x00000000,23.190,23.139,7392.5,0.502,-1.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:48:30,2.11,0.00,23.17,1506.75,0x00000000,23.183,23.133,7392.7,0.492,-2.3,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:49:00,2.11,0.00,23.17,1506.81,0x00000000,23.182,23.132,7392.5,0.427,-0.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:49:30,2.11,0.00,23.16,1506.73,0x00000000,23.177,23.127,7392.8,0.484,-2.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:50:00,2.11,0.00,23.16,1506.73,0x00000000,23.173,23.122,7392.8,0.418,-2.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:50:30,2.10,0.00,23.15,1506.76,0x00000000,23.167,23.117,7392.7,0.523,-0.8,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:51:00,2.10,0.00,23.16,1506.71,0x00000000,23.168,23.116,7392.9,0.423,-2.0,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:51:30,2.10,0.00,23.15,1506.70,0x00000000,23.162,23.111,7393.0,0.534,-1.9,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:52:00,2.10,0.00,23.15,1506.71,0x00000000,23.157,23.107,7392.9,0.507,-1.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:52:30,2.11,0.00,23.14,1506.65,0x00000000,23.154,23.104,7393.1,0.454,-2.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:53:00,2.11,0.00,23.14,1506.69,0x00000000,23.149,23.101,7393.0,0.510,-1.3,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:53:30,2.11,0.00,23.14,1506.66,0x00000000,23.147,23.096,7393.1,0.340,-1.9,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:54:00,2.11,0.00,23.13,1506.71,0x00000000,23.142,23.091,7392.9,0.534,0.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:54:30,2.11,0.00,23.13,1506.65,0x00000000,23.138,23.086,7393.1,0.378,-1.5,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:55:00,2.11,0.00,23.12,1506.69,0x00000000,23.132,23.082,7393.0,0.483,0.0,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:55:30,2.11,0.00,23.12,1506.64,0x00000000,23.129,23.081,7393.2,0.420,-1.2,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:56:00,2.11,0.00,23.11,1506.62,0x00000000,23.125,23.074,7393.3,0.563,-1.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:56:30,2.11,0.00,23.11,1506.64,0x00000000,23.121,23.071,7393.2,0.486,-0.5,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:57:00,2.11,0.00,23.10,1506.61,0x00000000,23.117,23.066,7393.3,0.540,-1.1,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:57:30,2.11,0.00,23.10,1506.60,0x00000000,23.115,23.066,7393.3,0.542,-1.1,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:58:00,2.11,0.00,23.10,1506.60,0x00000000,23.113,23.061,7393.4,0.475,-0.9,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:58:30,2.11,0.00,23.09,1506.54,0x00000000,23.106,23.060,7393.6,0.451,-2.4,-0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02 17:59:00,2.11,0.00,23.09,1506.55,0x00000000,23.103,23.050,7393.5,0.346,-1.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
